region,url,bounds,polygon
USGS_LPC_IL_FranklinCo_2014_LAS_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_FranklinCo_2014_LAS_2018/ept.json,"[-9929452, 4550024, -27337, -9873410, 4606066, 28705]","POLYGON ((-9929452 4550024, -9929452 4606066, -9873410 4606066, -9873410 4550024, -9929452 4550024))"
USGS_LPC_IL_GrnMacMont_2017_LAS_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_GrnMacMont_2017_LAS_2018/ept.json,"[-10088743, 4676047, -82162, -9921797, 4842993, 84784]","POLYGON ((-10088743 4676047, -10088743 4842993, -9921797 4842993, -9921797 4676047, -10088743 4676047))"
USGS_LPC_IL_HancockCo_2017_LAS_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_HancockCo_2017_LAS_2018/ept.json,"[-10187485, 4892253, -34309, -10118443, 4961295, 34733]","POLYGON ((-10187485 4892253, -10187485 4961295, -10118443 4961295, -10118443 4892253, -10187485 4892253))"
USGS_LPC_IL_Hardin_2014_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_Hardin_2014_LAS_2017/ept.json,"[-9842542, 4488916, -20015, -9801836, 4529622, 20691]","POLYGON ((-9842542 4488916, -9842542 4529622, -9801836 4529622, -9801836 4488916, -9842542 4488916))"
USGS_LPC_IL_JacksonCo_2015_LAS_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_JacksonCo_2015_LAS_2018/ept.json,"[-9985911, 4511523, -32002, -9920575, 4576859, 33334]","POLYGON ((-9985911 4511523, -9985911 4576859, -9920575 4576859, -9920575 4511523, -9985911 4511523))"
USGS_LPC_IL_Jasper_2014_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_Jasper_2014_LAS_2017/ept.json,"[-9838111, 4698212, -24602, -9788529, 4747794, 24980]","POLYGON ((-9838111 4698212, -9838111 4747794, -9788529 4747794, -9788529 4698212, -9838111 4698212))"
USGS_LPC_IL_JeffersonCo_2015_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_JeffersonCo_2015_LAS_2016/ept.json,"[-9924901, 4595780, -25401, -9872885, 4647796, 26615]","POLYGON ((-9924901 4595780, -9924901 4647796, -9872885 4647796, -9872885 4595780, -9924901 4595780))"
USGS_LPC_IL_JoDaviessCo_2008_LAS_2015,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_JoDaviessCo_2008_LAS_2015/ept.json,"[-10092037, 5171463, -41501, -10008689, 5254811, 41847]","POLYGON ((-10092037 5171463, -10092037 5254811, -10008689 5254811, -10008689 5171463, -10092037 5171463))"
USGS_LPC_IL_LaSalle_B1_2017_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_LaSalle_B1_2017_LAS_2019/ept.json,"[-9946126, 5001261, -54631, -9841330, 5106057, 50165]","POLYGON ((-9946126 5001261, -9946126 5106057, -9841330 5106057, -9841330 5001261, -9946126 5001261))"
USGS_LPC_IL_LaSalle_B2_2017_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_LaSalle_B2_2017_LAS_2019/ept.json,"[-9939941, 5028188, -79934, -9783969, 5184160, 76038]","POLYGON ((-9939941 5028188, -9939941 5184160, -9783969 5184160, -9783969 5028188, -9939941 5028188))"
USGS_LPC_IL_LeeCo_2008_LAS_2015,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_LeeCo_2008_LAS_2015/ept.json,"[-9978954, 5083980, -39506, -9899804, 5163130, 39644]","POLYGON ((-9978954 5083980, -9978954 5163130, -9899804 5163130, -9899804 5083980, -9978954 5083980))"
USGS_LPC_IL_LoganCo_2013_LAS_2015,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_LoganCo_2013_LAS_2015/ept.json,"[-9978850, 4853729, -29466, -9919138, 4913441, 30246]","POLYGON ((-9978850 4853729, -9978850 4913441, -9919138 4913441, -9919138 4853729, -9978850 4853729))"
USGS_LPC_IL_MadisonCo_2014_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_MadisonCo_2014_LAS_2016/ept.json,"[-10051642, 4656111, -39687, -9971438, 4736315, 40517]","POLYGON ((-10051642 4656111, -10051642 4736315, -9971438 4736315, -9971438 4656111, -10051642 4656111))"
USGS_LPC_IL_PerryCo_2015_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_PerryCo_2015_LAS_2019/ept.json,"[-9978087, 4562381, -29400, -9917967, 4622501, 30720]","POLYGON ((-9978087 4562381, -9978087 4622501, -9917967 4622501, -9917967 4562381, -9978087 4562381))"
USGS_LPC_IL_Pike_ScottCo_2015_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_Pike_ScottCo_2015_LAS_2017/ept.json,"[-10172145, 4750813, -59909, -10051805, 4871153, 60431]","POLYGON ((-10172145 4750813, -10172145 4871153, -10051805 4871153, -10051805 4750813, -10172145 4750813))"
USGS_LPC_IL_Pope_2014_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_Pope_2014_LAS_2017/ept.json,"[-9897123, 4444695, -39603, -9817137, 4524681, 40383]","POLYGON ((-9897123 4444695, -9897123 4524681, -9817137 4524681, -9817137 4444695, -9897123 4444695))"
USGS_LPC_IL_Twelve_Counties_McHenry_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_Twelve_Counties_McHenry_LAS_2016/ept.json,"[-9875134, 5180718, -27952, -9818012, 5237840, 29170]","POLYGON ((-9875134 5180718, -9875134 5237840, -9818012 5237840, -9818012 5180718, -9875134 5180718))"
USGS_LPC_IL_WashingtonCo_2015_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_WashingtonCo_2015_LAS_2016/ept.json,"[-9987560, 4598077, -32582, -9921202, 4664435, 33776]","POLYGON ((-9987560 4598077, -9987560 4664435, -9921202 4664435, -9921202 4598077, -9987560 4598077))"
USGS_LPC_IL_WestCentral_2017_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_WestCentral_2017_LAS_2019/ept.json,"[-10120959.0, 4768162.0, -94477.0, -9931493.0, 4957628.0, 94989.0]","POLYGON ((-10120959 4768162, -10120959 4957628, -9931493 4957628, -9931493 4768162, -10120959 4768162))"
USGS_LPC_IL_WhitesideCO_2009_LAS_2015,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IL_WhitesideCO_2009_LAS_2015/ept.json,"[-10047344, 5089079, -35059, -9976172, 5160251, 36113]","POLYGON ((-10047344 5089079, -10047344 5160251, -9976172 5160251, -9976172 5089079, -10047344 5089079))"
USGS_LPC_IN_Central_Hamilton_2017_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_Central_Hamilton_2017_LAS_2019/ept.json,"[-9601471, 4854487, -21551, -9557351, 4898607, 22569]","POLYGON ((-9601471 4854487, -9601471 4898607, -9557351 4898607, -9557351 4854487, -9601471 4854487))"
USGS_LPC_IN_Central_MarionCo_2016_LAS_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_Central_MarionCo_2016_LAS_2018/ept.json,"[-9612977, 4809422, -24316, -9563491, 4858908, 25170]","POLYGON ((-9612977 4809422, -9612977 4858908, -9563491 4858908, -9563491 4809422, -9612977 4809422))"
USGS_LPC_IN_Central_Wayne_2016_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_Central_Wayne_2016_LAS_2019/ept.json,"[-9488085, 4821641, -23560, -9440231, 4869495, 24294]","POLYGON ((-9488085 4821641, -9488085 4869495, -9440231 4869495, -9440231 4821641, -9488085 4821641))"
USGS_LPC_IN_ET_B5_Allen_2012__LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B5_Allen_2012__LAS_2016/ept.json,"[-9501370, 4995450, -30269, -9439786, 5057034, 31315]","POLYGON ((-9501370 4995450, -9501370 5057034, -9439786 5057034, -9439786 4995450, -9501370 4995450))"
USGS_LPC_IN_ET_B5_Dekalb_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B5_Dekalb_2012_LAS_2016/ept.json,"[-9484985, 5048372, -22039, -9439869, 5093488, 23077]","POLYGON ((-9484985 5048372, -9484985 5093488, -9439869 5093488, -9439869 5048372, -9484985 5048372))"
USGS_LPC_IN_ET_B5_LaGrange_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B5_LaGrange_2012_LAS_2016/ept.json,"[-9537630, 5080226, -26997, -9482538, 5135318, 28095]","POLYGON ((-9537630 5080226, -9537630 5135318, -9482538 5135318, -9482538 5080226, -9537630 5080226))"
USGS_LPC_IN_ET_B5_Noble_2012__LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B5_Noble_2012__LAS_2016/ept.json,"[-9535595, 5044735, -25902, -9482731, 5097599, 26962]","POLYGON ((-9535595 5044735, -9535595 5097599, -9482731 5097599, -9482731 5044735, -9535595 5044735))"
USGS_LPC_IN_ET_B5_Steuben_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B5_Steuben_2012_LAS_2016/ept.json,"[-9484779, 5085190, -21887, -9439977, 5129992, 22915]","POLYGON ((-9484779 5085190, -9484779 5129992, -9439977 5129992, -9439977 5085190, -9484779 5085190))"
USGS_LPC_IN_ET_B5_Whitley_2012__LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B5_Whitley_2012__LAS_2016/ept.json,"[-9539722, 5012268, -21755, -9495014, 5056976, 22953]","POLYGON ((-9539722 5012268, -9539722 5056976, -9495014 5056976, -9495014 5012268, -9539722 5012268))"
USGS_LPC_IN_ET_B6_Adams_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B6_Adams_2012_LAS_2016/ept.json,"[-9482935, 4947353, -26795, -9428281, 5002007, 27859]","POLYGON ((-9482935 4947353, -9482935 5002007, -9428281 5002007, -9428281 4947353, -9482935 4947353))"
USGS_LPC_IN_ET_B6_Blackford_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B6_Blackford_2012_LAS_2016/ept.json,"[-9513692, 4919519, -14491, -9483448, 4949763, 15753]","POLYGON ((-9513692 4919519, -9513692 4949763, -9483448 4949763, -9483448 4919519, -9513692 4919519))"
USGS_LPC_IN_ET_B6_Delaware_2012_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B6_Delaware_2012_LAS_2017/ept.json,"[-9529732, 4875511, -22495, -9483576, 4921667, 23661]","POLYGON ((-9529732 4875511, -9529732 4921667, -9483576 4921667, -9483576 4875511, -9529732 4875511))"
USGS_LPC_IN_ET_B6_Grant_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B6_Grant_2012_LAS_2016/ept.json,"[-9559675, 4915723, -24424, -9509629, 4965769, 25622]","POLYGON ((-9559675 4915723, -9559675 4965769, -9509629 4965769, -9509629 4915723, -9559675 4915723))"
USGS_LPC_IN_ET_B6_Hamilton_2012_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B6_Hamilton_2012_LAS_2017/ept.json,"[-9602472, 4853491, -22478, -9556354, 4899609, 23640]","POLYGON ((-9602472 4853491, -9602472 4899609, -9556354 4899609, -9556354 4853491, -9602472 4853491))"
USGS_LPC_IN_ET_B6_Huntington_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B6_Huntington_2012_LAS_2016/ept.json,"[-9543815, 4959772, -26688, -9489221, 5014366, 27906]","POLYGON ((-9543815 4959772, -9543815 5014366, -9489221 5014366, -9489221 4959772, -9543815 4959772))"
USGS_LPC_IN_ET_B6_Jay_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B6_Jay_2012_LAS_2016/ept.json,"[-9487715, 4906295, -23443, -9439743, 4954267, 24529]","POLYGON ((-9487715 4906295, -9487715 4954267, -9439743 4954267, -9439743 4906295, -9487715 4906295))"
USGS_LPC_IN_ET_B6_Madison_2012_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B6_Madison_2012_LAS_2017/ept.json,"[-9575598, 4855668, -32896, -9509596, 4921670, 33106]","POLYGON ((-9575598 4855668, -9575598 4921670, -9509596 4921670, -9509596 4855668, -9575598 4855668))"
USGS_LPC_IN_ET_B6_Randolph_2012_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B6_Randolph_2012_LAS_2017/ept.json,"[-9487920, 4864351, -23416, -9439896, 4912375, 24608]","POLYGON ((-9487920 4864351, -9487920 4912375, -9439896 4912375, -9439896 4864351, -9487920 4864351))"
USGS_LPC_IN_ET_B6_Wells_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B6_Wells_2012_LAS_2016/ept.json,"[-9518650, 4947547, -26746, -9464042, 5002155, 27862]","POLYGON ((-9518650 4947547, -9518650 5002155, -9464042 5002155, -9464042 4947547, -9518650 4947547))"
USGS_LPC_IN_ET_B7_Decatur_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B7_Decatur_2012_LAS_2016/ept.json,"[-9541571, 4738803, -24221, -9492197, 4788177, 25153]","POLYGON ((-9541571 4738803, -9541571 4788177, -9492197 4788177, -9492197 4738803, -9541571 4738803))"
USGS_LPC_IN_ET_B7_Fayette_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B7_Fayette_2012_LAS_2016/ept.json,"[-9500203, 4795836, -19425, -9460329, 4835710, 20449]","POLYGON ((-9500203 4795836, -9500203 4835710, -9460329 4835710, -9460329 4795836, -9500203 4795836))"
USGS_LPC_IN_ET_B7_Franklin_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B7_Franklin_2012_LAS_2016/ept.json,"[-9496307, 4750668, -27045, -9441207, 4805768, 28055]","POLYGON ((-9496307 4750668, -9496307 4805768, -9441207 4805768, -9441207 4750668, -9496307 4750668))"
USGS_LPC_IN_ET_B7_Hancock_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B7_Hancock_2012_LAS_2016/ept.json,"[-9569324, 4818932, -21096, -9525680, 4862576, 22548]","POLYGON ((-9569324 4818932, -9569324 4862576, -9525680 4862576, -9525680 4818932, -9569324 4818932))"
USGS_LPC_IN_ET_B7_Henry_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B7_Henry_2012_LAS_2016/ept.json,"[-9529672, 4832785, -23048, -9483932, 4878525, 22692]","POLYGON ((-9529672 4832785, -9529672 4878525, -9483932 4878525, -9483932 4832785, -9529672 4832785))"
USGS_LPC_IN_ET_B7_Rush_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B7_Rush_2012_LAS_2016/ept.json,"[-9538672, 4786105, -24345, -9488986, 4835791, 25341]","POLYGON ((-9538672 4786105, -9538672 4835791, -9488986 4835791, -9488986 4786105, -9538672 4786105))"
USGS_LPC_IN_ET_B7_Shelby_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B7_Shelby_2012_LAS_2016/ept.json,"[-9577223, 4770322, -26045, -9523677, 4823868, 27501]","POLYGON ((-9577223 4770322, -9577223 4823868, -9523677 4823868, -9523677 4770322, -9577223 4770322))"
USGS_LPC_IN_ET_B7_Union_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B7_Union_2012_LAS_2016/ept.json,"[-9469796, 4795640, -15555, -9437842, 4827594, 16399]","POLYGON ((-9469796 4795640, -9469796 4827594, -9437842 4827594, -9437842 4795640, -9469796 4795640))"
USGS_LPC_IN_ET_B7_Wayne_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B7_Wayne_2012_LAS_2016/ept.json,"[-9488085, 4821867, -23057, -9440683, 4869269, 24345]","POLYGON ((-9488085 4821867, -9488085 4869269, -9440683 4869269, -9440683 4821867, -9488085 4821867))"
USGS_LPC_IN_ET_B8_Clark_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B8_Clark_2012_LAS_2016/ept.json,"[-9574518, 4607050, -33381, -9506938, 4674630, 34199]","POLYGON ((-9574518 4607050, -9574518 4674630, -9506938 4674630, -9506938 4607050, -9574518 4607050))"
USGS_LPC_IN_ET_B8_Dearborn_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B8_Dearborn_2012_LAS_2016/ept.json,"[-9487740, 4711060, -27177, -9432588, 4766212, 27975]","POLYGON ((-9487740 4711060, -9487740 4766212, -9432588 4766212, -9432588 4711060, -9487740 4711060))"
USGS_LPC_IN_ET_B8_Floyd_2011_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B8_Floyd_2011_LAS_2016/ept.json,"[-9580352, 4603729, -18097, -9543350, 4640731, 18905]","POLYGON ((-9580352 4603729, -9580352 4640731, -9543350 4640731, -9543350 4603729, -9580352 4603729))"
USGS_LPC_IN_ET_B8_Jefferson_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B8_Jefferson_2012_LAS_2016/ept.json,"[-9539530, 4658370, -27906, -9482804, 4715096, 28820]","POLYGON ((-9539530 4658370, -9539530 4715096, -9482804 4715096, -9482804 4658370, -9539530 4658370))"
USGS_LPC_IN_ET_B8_Jennings_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B8_Jennings_2012_LAS_2016/ept.json,"[-9559209, 4693595, -28052, -9502189, 4750615, 28968]","POLYGON ((-9559209 4693595, -9559209 4750615, -9502189 4750615, -9502189 4693595, -9559209 4693595))"
USGS_LPC_IN_ET_B8_Ohio_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B8_Ohio_2012_LAS_2016/ept.json,"[-9478906, 4699390, -18000, -9442156, 4736140, 18750]","POLYGON ((-9478906 4699390, -9478906 4736140, -9442156 4736140, -9442156 4699390, -9478906 4699390))"
USGS_LPC_IN_ET_B8_RipleyCo_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B8_RipleyCo_2012_LAS_2016/ept.json,"[-9519958, 4707292, -29076, -9460928, 4766322, 29954]","POLYGON ((-9519958 4707292, -9519958 4766322, -9460928 4766322, -9460928 4707292, -9519958 4707292))"
USGS_LPC_IN_ET_B8_Scott_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B8_Scott_2012_LAS_2016/ept.json,"[-9564004, 4658345, -20086, -9522858, 4699491, 21060]","POLYGON ((-9564004 4658345, -9564004 4699491, -9522858 4699491, -9522858 4658345, -9564004 4658345))"
USGS_LPC_IN_ET_B8_Switzerland_2012_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_ET_B8_Switzerland_2012_LAS_2016/ept.json,"[-9486730, 4669652, -24362, -9437106, 4719276, 25262]","POLYGON ((-9486730 4669652, -9486730 4719276, -9437106 4719276, -9437106 4669652, -9486730 4669652))"
USGS_LPC_IN_HendricksCo_2011_LAS_2015,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_HendricksCo_2011_LAS_2015/ept.json,"[-9653242, 4807754, -22505, -9607384, 4853612, 23353]","POLYGON ((-9653242 4807754, -9653242 4853612, -9607384 4853612, -9607384 4807754, -9653242 4807754))"
USGS_LPC_IN_Hendricks_2011_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_Hendricks_2011_LAS_2016/ept.json,"[-9653242, 4807754, -22505, -9607384, 4853612, 23353]","POLYGON ((-9653242 4807754, -9653242 4853612, -9607384 4853612, -9607384 4807754, -9653242 4807754))"
USGS_LPC_IN_JohnsonCo_2011_LAS_2015,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_JohnsonCo_2011_LAS_2015/ept.json,"[-9604442, 4772138, -19427, -9564672, 4811908, 20343]","POLYGON ((-9604442 4772138, -9604442 4811908, -9564672 4811908, -9564672 4772138, -9604442 4772138))"
USGS_LPC_IN_JohnsonCo_2011_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_JohnsonCo_2011_LAS_2016/ept.json,"[-9604442, 4772138, -19427, -9564672, 4811908, 20343]","POLYGON ((-9604442 4772138, -9604442 4811908, -9564672 4811908, -9564672 4772138, -9604442 4772138))"
USGS_LPC_IN_Johnson_2011_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_Johnson_2011_LAS_2016/ept.json,"[-10791549, 4712887, -20811, -10749011, 4755425, 21727]","POLYGON ((-10791549 4712887, -10791549 4755425, -10749011 4755425, -10749011 4712887, -10791549 4712887))"
USGS_LPC_IN_MarionCo_2011_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_MarionCo_2011_LAS_2016/ept.json,"[-9611027, 4810827, -22400, -9565349, 4856505, 23278]","POLYGON ((-9611027 4810827, -9611027 4856505, -9565349 4856505, -9565349 4810827, -9611027 4810827))"
USGS_LPC_IN_Marion_2011_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_Marion_2011_LAS_2016/ept.json,"[-10802851, 4750726, -23461, -10755051, 4798526, 24339]","POLYGON ((-10802851 4750726, -10802851 4798526, -10755051 4798526, -10755051 4750726, -10802851 4750726))"
USGS_LPC_IN_Monroe_2011_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_Monroe_2011_LAS_2016/ept.json,"[-9655748, 4720731, -25842, -9602286, 4774193, 27620]","POLYGON ((-9655748 4720731, -9655748 4774193, -9602286 4774193, -9602286 4720731, -9655748 4720731))"
USGS_LPC_IN_Morgan_2011_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_Morgan_2011_LAS_2016/ept.json,"[-9651755, 4766093, -24796, -9600293, 4817555, 26666]","POLYGON ((-9651755 4766093, -9651755 4817555, -9600293 4817555, -9600293 4766093, -9651755 4766093))"
USGS_LPC_IN_WT_B10_Benton_2013_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_WT_B10_Benton_2013_LAS_2016/ept.json,"[-9743851, 4929430, -23225, -9695171, 4978110, 25455]","POLYGON ((-9743851 4929430, -9743851 4978110, -9695171 4978110, -9695171 4929430, -9743851 4929430))"
USGS_LPC_IN_WT_B10_Fountain_2013_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_WT_B10_Fountain_2013_LAS_2016/ept.json,"[-9745121, 4857603, -30379, -9683059, 4919665, 31683]","POLYGON ((-9745121 4857603, -9745121 4919665, -9683059 4919665, -9683059 4857603, -9745121 4857603))"
USGS_LPC_IN_WT_B10_Montgomery_2013_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_WT_B10_Montgomery_2013_LAS_2016/ept.json,"[-9699241, 4845637, -25098, -9647249, 4897629, 26894]","POLYGON ((-9699241 4845637, -9699241 4897629, -9647249 4897629, -9647249 4845637, -9699241 4845637))"
USGS_LPC_IN_WT_B10_Tippecanoe_2013_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_WT_B10_Tippecanoe_2013_LAS_2016/ept.json,"[-9700267, 4895524, -26700, -9646001, 4949790, 27566]","POLYGON ((-9700267 4895524, -9700267 4949790, -9646001 4949790, -9646001 4895524, -9700267 4895524))"
USGS_LPC_IN_WT_B10_Warren_2013_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_WT_B10_Warren_2013_LAS_2016/ept.json,"[-9744874, 4883518, -25711, -9692672, 4935720, 26491]","POLYGON ((-9744874 4883518, -9744874 4935720, -9692672 4935720, -9692672 4883518, -9744874 4883518))"
