region,location,bounds
USGS_LPC_IN_WT_B11_Vigo_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_WT_B11_Vigo_2013_LAS_2016/ept.json,"[-9755602, 4758355, -25431, -9703990, 4809967, 26181]"
USGS_LPC_IN_WT_B12_Daviess_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_WT_B12_Daviess_2013_LAS_2016/ept.json,"[-9725482, 4648582, -30420, -9664754, 4709310, 30308]"
USGS_LPC_IN_WT_B12_Dubois_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_WT_B12_Dubois_2013_LAS_2016/ept.json,"[-9694245, 4607619, -23487, -9647403, 4654461, 23355]"
USGS_LPC_IN_WT_B12_Gibson_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_WT_B12_Gibson_2013_LAS_2016/ept.json,"[-9795570, 4589398, -38651, -9718378, 4666590, 38541]"
USGS_LPC_IN_WT_B12_Knox_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_WT_B12_Knox_2013_LAS_2016/ept.json,"[-9769847, 4634635, -38369, -9693191, 4711291, 38287]"
USGS_LPC_IN_WT_B12_Martin_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_WT_B12_Martin_2013_LAS_2016/ept.json,"[-9693284, 4648570, -30397, -9632560, 4709294, 30327]"
USGS_LPC_IN_WT_B12_Perry_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_WT_B12_Perry_2013_LAS_2016/ept.json,"[-9674090, 4555687, -30881, -9612462, 4617315, 30747]"
USGS_LPC_IN_WT_B12_Pike_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_WT_B12_Pike_2013_LAS_2016/ept.json,"[-9738020, 4611532, -23477, -9691186, 4658366, 23357]"
USGS_LPC_IN_WT_B12_Posey_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_WT_B12_Posey_2013_LAS_2016/ept.json,"[-9817902, 4546055, -33630, -9750744, 4613213, 33528]"
USGS_LPC_IN_WT_B12_Spencer_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_WT_B12_Spencer_2013_LAS_2016/ept.json,"[-9718535, 4547294, -31234, -9656207, 4609622, 31094]"
USGS_LPC_IN_WT_B12_Vanderburgh_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_WT_B12_Vanderburgh_2013_LAS_2016/ept.json,"[-9774695, 4552785, -25525, -9723775, 4603705, 25395]"
USGS_LPC_IN_WT_B12_Warrick_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_WT_B12_Warrick_2013_LAS_2016/ept.json,"[-9739705, 4559234, -28164, -9683503, 4615436, 28038]"
USGS_LPC_IN_WT_B9_Jasper_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_WT_B9_Jasper_2013_LAS_2016/ept.json,"[-9737708, 4971914, -40970, -9654678, 5054944, 42060]"
USGS_LPC_IN_WT_B9_Lake_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_WT_B9_Lake_2013_LAS_2016/ept.json,"[-9767943, 5034550, -41851, -9683243, 5119250, 42849]"
USGS_LPC_IN_WT_B9_Laporte_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_WT_B9_Laporte_2013_LAS_2016/ept.json,"[-9692162, 5046788, -39209, -9612776, 5126174, 40177]"
USGS_LPC_IN_WT_B9_Newton_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_WT_B9_Newton_2013_LAS_2016/ept.json,"[-9765019, 4971811, -36045, -9692071, 5044759, 36903]"
USGS_LPC_IN_WT_B9_Porter_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_IN_WT_B9_Porter_2013_LAS_2016/ept.json,"[-9731266, 5042738, -37548, -9655072, 5118932, 38646]"
USGS_LPC_Il_12Counties_Rock_IslandCo_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_Il_12Counties_Rock_IslandCo_LAS_2016/ept.json,"[-10138888, 5042543, -51320, -10035100, 5146331, 52468]"
USGS_LPC_KS_15CoNorth_A1_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_15CoNorth_A1_2015_LAS_2017/ept.json,"[-11366448, 4698195, -129815, -11104628, 4960015, 132005]"
USGS_LPC_KS_15CoNorth_A2_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_15CoNorth_A2_2015_LAS_2017/ept.json,"[-11368521, 4622950, -130961, -11104251, 4887220, 133309]"
USGS_LPC_KS_15CoNorth_A3_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_15CoNorth_A3_2015_LAS_2017/ept.json,"[-11367765, 4555621, -108292, -11148449, 4774937, 111024]"
USGS_LPC_KS_15Co_Cheney_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_15Co_Cheney_2015_LAS_2017/ept.json,"[-11020758, 4483269, -75186, -10868756, 4635271, 76816]"
USGS_LPC_KS_15Co_South_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_15Co_South_2015_LAS_2017/ept.json,"[-11367347, 4430592, -59643, -11245641, 4552298, 62063]"
USGS_LPC_KS_Area1_2014_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_Area1_2014_LAS_2015/ept.json,"[-11154228, 4507953, -62733, -11026936, 4635245, 64559]"
USGS_LPC_KS_Area1_Eastern_2011_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_Area1_Eastern_2011_LAS_2016/ept.json,"[-10709476, 4437552, -100696, -10507480, 4639548, 101300]"
USGS_LPC_KS_Area2_2014_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_Area2_2014_LAS_2015/ept.json,"[-11153090, 4416431, -65370, -11020628, 4548893, 67092]"
USGS_LPC_KS_Area2_B1_2012_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_Area2_B1_2012_LAS_2016/ept.json,"[-11059715, 4745053, -61124, -10935887, 4868881, 62704]"
USGS_LPC_KS_Area2_B2_2012_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_Area2_B2_2012_LAS_2016/ept.json,"[-11091500, 4645216, -63661, -10962644, 4774072, 65195]"
USGS_LPC_KS_Area2_B3_2012_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_Area2_B3_2012_LAS_2016/ept.json,"[-11161462, 4612669, -34438, -11090612, 4683519, 36412]"
USGS_LPC_KS_Area2_B4_2012_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_Area2_B4_2012_LAS_2016/ept.json,"[-11091008, 4565648, -59773, -10969730, 4686926, 61505]"
USGS_LPC_KS_Area2_B5_2012_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_Area2_B5_2012_LAS_2016/ept.json,"[-10983033, 4488731, -60043, -10861657, 4610107, 61333]"
USGS_LPC_KS_Area2_B6_2012_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_Area2_B6_2012_LAS_2016/ept.json,"[-11036562, 4502155, -37258, -10960326, 4578391, 38978]"
USGS_LPC_KS_Lidar_1_B1_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_Lidar_1_B1_2013_LAS_2016/ept.json,"[-10751764, 4522015, -40791, -10669350, 4604429, 41623]"
USGS_LPC_KS_Lidar_1_B2_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_Lidar_1_B2_2013_LAS_2016/ept.json,"[-10750628, 4465660, -34781, -10680208, 4536080, 35639]"
USGS_LPC_KS_Lidar_1_B3_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_Lidar_1_B3_2013_LAS_2016/ept.json,"[-10751699, 4423648, -34608, -10681633, 4493714, 35458]"
USGS_LPC_KS_Lidar_1_B4_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_Lidar_1_B4_2013_LAS_2016/ept.json,"[-10679792, 4539454, -22676, -10633560, 4585686, 23556]"
USGS_LPC_KS_Lidar_1_B5_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_Lidar_1_B5_2013_LAS_2016/ept.json,"[-10684378, 4488931, -25635, -10632306, 4541003, 26437]"
USGS_LPC_KS_Lidar_1_B6_2013_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_Lidar_1_B6_2013_LAS_2016/ept.json,"[-10683785, 4437523, -26092, -10630855, 4490453, 26838]"
USGS_LPC_KS_NF_Nin_Sub_2011_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_NF_Nin_Sub_2011_LAS_2016/ept.json,"[-11036394, 4470631, -81766, -10872838, 4634187, 81790]"
USGS_LPC_KS_SCentral_L1_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_SCentral_L1_2015_LAS_2017/ept.json,"[-10681643, 4679796, -51873, -10576731, 4784708, 53039]"
USGS_LPC_KS_SCentral_L2_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_SCentral_L2_2015_LAS_2017/ept.json,"[-10766794, 4728317, -15968, -10733650, 4761461, 17176]"
USGS_LPC_KS_SCentral_L3_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_SCentral_L3_2015_LAS_2017/ept.json,"[-11186332, 4679715, -93103, -10998326, 4867721, 94903]"
USGS_LPC_KS_SCentral_L4_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_SCentral_L4_2015_LAS_2017/ept.json,"[-11020757, 4337841, -134780, -10750011, 4608587, 135966]"
USGS_LPC_KS_South_Central_AOI_2_Manhattan_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_South_Central_AOI_2_Manhattan_2015_LAS_2017/ept.json,"[-10766794, 4728317, -15968, -10733650, 4761461, 17176]"
USGS_LPC_KS_Statewide_B1_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KS_Statewide_B1_2017_LAS_2018/ept.json,"[-10904579, 4733681, -67790, -10767669, 4870591, 69120]"
USGS_LPC_KY_KYAPED_Area2_2012_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KY_KYAPED_Area2_2012_LAS_2017/ept.json,"[-9303082, 4420635, -51403, -9198466, 4525251, 53213]"
USGS_LPC_KY_NRCS_Watersheds_2011_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_KY_NRCS_Watersheds_2011_LAS_2016/ept.json,"[-9770258, 4419464, -76214, -9617798, 4571924, 76246]"
USGS_LPC_LA_Amite_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_LA_Amite_2018_LAS_2019/ept.json,"[-10199790, 3526186, -81806, -10035142, 3690834, 82842]"
USGS_LPC_LA_Barataria_2013_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_LA_Barataria_2013_LAS_2015/ept.json,"[-10060706, 3378061, -58464, -9942842, 3495925, 59400]"
USGS_LPC_LA_Bayou_Nezpique_B1_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_LA_Bayou_Nezpique_B1_2018/ept.json,"[-10333688, 3594352, -34285, -10264086, 3663954, 35317]"
USGS_LPC_LA_Bayou_Nezpique_B2_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_LA_Bayou_Nezpique_B2_2018/ept.json,"[-10367424, 3558213, -30059, -10306276, 3619361, 31089]"
USGS_LPC_LA_Bayou_Nezpique_B3_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_LA_Bayou_Nezpique_B3_2018/ept.json,"[-10319571, 3565298, -33342, -10251837, 3633032, 34392]"
USGS_LPC_LA_Bayou_Nezpique_B6_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_LA_Bayou_Nezpique_B6_2018/ept.json,"[-10322695, 3477842, -30681, -10260395, 3540142, 31619]"
USGS_LPC_LA_Chenier_Plain_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_LA_Chenier_Plain_2017_LAS_2018/ept.json,"[-10453880, 3336426, -140757, -10171806, 3618500, 141317]"
USGS_LPC_LA_SoTerrebonne_GI_2015_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_LA_SoTerrebonne_GI_2015_LAS_2016/ept.json,"[-10169653, 3277844, -183068, -9803337, 3644160, 183248]"
USGS_LPC_MA_ME_MA_QL1_UTM18_L1_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MA_ME_MA_QL1_UTM18_L1_2015_LAS_2017/ept.json,"[-8150876, 5162052, -55256, -8039562, 5273366, 56058]"
USGS_LPC_MA_ME_MA_QL1_UTM18_L1_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MA_ME_MA_QL1_UTM18_L1_2015_LAS_2018/ept.json,"[-8150876, 5162052, -55256, -8039562, 5273366, 56058]"
USGS_LPC_MA_ME_MA_QL2_UTM18_L1_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MA_ME_MA_QL2_UTM18_L1_2015_LAS_2017/ept.json,"[-8184187, 5139946, -76795, -8028729, 5295404, 78663]"
USGS_LPC_MA_ME_MA_QL2_UTM18_L1_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MA_ME_MA_QL2_UTM18_L1_2015_LAS_2018/ept.json,"[-8184187, 5139946, -76795, -8028729, 5295404, 78663]"
USGS_LPC_MA_ME_MA_QL2_UTM18_L2_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MA_ME_MA_QL2_UTM18_L2_2015_LAS_2017/ept.json,"[-8168201, 5164915, -53104, -8061035, 5272081, 54062]"
USGS_LPC_MA_ME_MA_QL2_UTM18_L2_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MA_ME_MA_QL2_UTM18_L2_2015_LAS_2018/ept.json,"[-8168201, 5164915, -53104, -8061035, 5272081, 54062]"
USGS_LPC_MA_ME_MA_QL2_UTM19_L1_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MA_ME_MA_QL2_UTM19_L1_2015_LAS_2017/ept.json,"[-8003822, 5156152, -28095, -7946830, 5213144, 28897]"
USGS_LPC_MA_ME_MA_QL2_UTM19_L1_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MA_ME_MA_QL2_UTM19_L1_2015_LAS_2018/ept.json,"[-8003822, 5156152, -28095, -7946830, 5213144, 28897]"
USGS_LPC_MA_NE_CMGP_Sandy_Z18_2013/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MA_NE_CMGP_Sandy_Z18_2013/ept.json,"[-8107738, 5164840, -52083, -8002744, 5269834, 52911]"
USGS_LPC_MA_NE_CMGP_Sandy_Z19_2013/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MA_NE_CMGP_Sandy_Z19_2013/ept.json,"[-8047357, 5033832, -146862, -7753877, 5327312, 146618]"
USGS_LPC_MA_NE_CMGP_Sandy_Z19_A2_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MA_NE_CMGP_Sandy_Z19_A2_2015_LAS_2017/ept.json,"[-7928991, 5234402, -953, -7926877, 5236516, 1161]"
USGS_LPC_MA_NE_CMGP_Snds_2013_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MA_NE_CMGP_Snds_2013_LAS_2015/ept.json,"[-8107738, 5164840, -52082, -8002744, 5269834, 52912]"
USGS_LPC_MA_Sndy_CMPG_2013_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MA_Sndy_CMPG_2013_LAS_2015/ept.json,"[-8047357, 5033832, -146863, -7753877, 5327312, 146617]"
USGS_LPC_MD_Garret_Co_2014_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MD_Garret_Co_2014_LAS_2017/ept.json,"[-8856946, 4749237, -38881, -8777636, 4828547, 40429]"
USGS_LPC_MD_HurricaneJoaquin_2015_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MD_HurricaneJoaquin_2015_LAS_2019/ept.json,"[-8412278, 4556672, -35091, -8341436, 4627514, 35751]"
USGS_LPC_MD_PA_SandySupp_2014_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MD_PA_SandySupp_2014_LAS_2016/ept.json,"[-8726354, 4552934, -454880, -8268994, 5010294, 2480]"
USGS_LPC_MD_VA_Sandy_NCR_2014_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MD_VA_Sandy_NCR_2014_LAS_2015/ept.json,"[-8641777, 4584313, -78100, -8484945, 4741145, 78732]"
USGS_LPC_ME_Eastern_B2_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_ME_Eastern_B2_2017_LAS_2019/ept.json,"[-7718173, 5506007, -127162, -7463389, 5760791, 127622]"
USGS_LPC_ME_NRCS_Lot4_2013_LAS_2015/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_ME_NRCS_Lot4_2013_LAS_2015/ept.json,"[-7933928, 5341146, -119481, -7694456, 5580618, 119991]"
USGS_LPC_ME_SouthernAreas_2012_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_ME_SouthernAreas_2012_LAS_2016/ept.json,"[-7809625, 5452830, -71389, -7667011, 5595444, 71225]"
USGS_LPC_ME_Umbagog_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_ME_Umbagog_2016_LAS_2019/ept.json,"[-7626117, 5742909, -34324, -7556517, 5812509, 35276]"
USGS_LPC_ME_Western_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_ME_Western_2016_LAS_2017/ept.json,"[-7957890, 5465982, -153004, -7650484, 5773388, 154402]"
USGS_LPC_MI_13Co_BerrienCO_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_13Co_BerrienCO_2015_LAS_2017/ept.json,"[-9668018, 5124067, -35729, -9595608, 5196477, 36681]"
USGS_LPC_MI_13Co_Delta_C16_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_13Co_Delta_C16_2015_LAS_2018/ept.json,"[-9730710, 5694511, -55418, -9618970, 5806251, 56322]"
USGS_LPC_MI_13Co_Emmett_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_13Co_Emmett_2015_LAS_2017/ept.json,"[-9496611, 5663663, -42625, -9410323, 5749951, 43663]"
USGS_LPC_MI_13Co_VanBurrenCo_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_13Co_VanBurrenCo_2015_LAS_2017/ept.json,"[-9615695, 5162723, -34291, -9545991, 5232427, 35413]"
USGS_LPC_MI_16Co_Clare_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_16Co_Clare_2015_LAS_2018/ept.json,"[-9473711, 5435776, -27504, -9417437, 5492050, 28770]"
USGS_LPC_MI_16Co_Lapeer_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_16Co_Lapeer_2015_LAS_2018/ept.json,"[-9299447, 5292920, -34425, -9229657, 5362710, 35365]"
USGS_LPC_MI_16Co_Mecosta_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_16Co_Mecosta_2015_LAS_2018/ept.json,"[-9526180, 5382109, -26722, -9470374, 5437915, 29084]"
USGS_LPC_MI_16Co_Newaygo_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_16Co_Newaygo_2015_LAS_2018/ept.json,"[-9592544, 5355617, -40635, -9510184, 5437977, 41725]"
USGS_LPC_MI_16Co_Osceola_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_16Co_Osceola_2015_LAS_2018/ept.json,"[-9526646, 5435537, -27669, -9470150, 5492033, 28827]"
USGS_LPC_MI_16Co_Roscommon_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_16Co_Roscommon_2015_LAS_2018/ept.json,"[-9447172, 5489128, -27649, -9390544, 5545756, 28979]"
USGS_LPC_MI_16Co_Shiawassee_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_16Co_Shiawassee_2015_LAS_2018/ept.json,"[-9394761, 5276861, -27948, -9338441, 5333181, 28372]"
USGS_LPC_MI_16Co_StJoseph_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_16Co_StJoseph_2015_LAS_2018/ept.json,"[-9551152, 5119772, -27990, -9493992, 5176932, 29170]"
USGS_LPC_MI_25County_AlleganCo_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_25County_AlleganCo_2015_LAS_2017/ept.json,"[-9604998, 5208723, -41217, -9521462, 5292259, 42319]"
USGS_LPC_MI_31Co_Arenac_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Arenac_2016_LAS_2019/ept.json,"[-9369467, 5436555, -33427, -9301535, 5504487, 34505]"
USGS_LPC_MI_31Co_Arenac_TL_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Arenac_TL_2016_LAS_2019/ept.json,"[-9351518, 5448745, -6822, -9336714, 5463549, 7982]"
USGS_LPC_MI_31Co_Bay_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Bay_2016_LAS_2019/ept.json,"[-9384109, 5384351, -40399, -9302467, 5465993, 41243]"
USGS_LPC_MI_31Co_Chippewa_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Chippewa_2017_LAS_2019/ept.json,"[-9434617, 5771256, -47974, -9337619, 5868254, 49024]"
USGS_LPC_MI_31Co_Clinton_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Clinton_2017_LAS_2019/ept.json,"[-9445271, 5276742, -26596, -9390867, 5331146, 27808]"
USGS_LPC_MI_31Co_Eaton_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Eaton_2016_LAS_2019/ept.json,"[-9471861, 5223647, -25996, -9418769, 5276739, 27096]"
USGS_LPC_MI_31Co_Gladwin_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Gladwin_2016_LAS_2019/ept.json,"[-9419837, 5436104, -25991, -9366749, 5489192, 27097]"
USGS_LPC_MI_31Co_Hillsdale_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Hillsdale_2016_LAS_2019/ept.json,"[-9445908, 5114833, -28261, -9388332, 5172409, 29315]"
USGS_LPC_MI_31Co_Huron_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Huron_2016_LAS_2019/ept.json,"[-9295099, 5396547, -49446, -9195059, 5496587, 50594]"
USGS_LPC_MI_31Co_Ingham_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Ingham_2017_LAS_2019/ept.json,"[-9420075, 5224983, -26414, -9366081, 5278977, 27580]"
USGS_LPC_MI_31Co_Ionia_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Ionia_2016_LAS_2019/ept.json,"[-9498430, 5276291, -26276, -9444774, 5329947, 27380]"
USGS_LPC_MI_31Co_Iosco_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Iosco_2016_LAS_2019/ept.json,"[-9339405, 5485445, -31976, -9274297, 5550553, 33132]"
USGS_LPC_MI_31Co_Isabella_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Isabella_2016_LAS_2019/ept.json,"[-9471593, 5382398, -26194, -9416669, 5437322, 28730]"
USGS_LPC_MI_31Co_Isabella_TL_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Isabella_TL_2016_LAS_2019/ept.json,"[-9459396, 5395631, -19806, -9417296, 5437731, 22294]"
USGS_LPC_MI_31Co_Jackson_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Jackson_2016_LAS_2019/ept.json,"[-9431182, 5165688, -32402, -9365206, 5231664, 33574]"
USGS_LPC_MI_31Co_Kent_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Kent_2016_LAS_2019/ept.json,"[-9564563, 5275558, -40114, -9483395, 5356726, 41054]"
USGS_LPC_MI_31Co_Lenawee_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Lenawee_2017_LAS_2019/ept.json,"[-9390987, 5111459, -33223, -9323655, 5178791, 34109]"
USGS_LPC_MI_31Co_Livingston_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_MI_31Co_Livingston_2018_LAS_2019/ept.json,"[-9369222, 5224603, -27185, -9313642, 5280183, 28395]"
